Age_client,Age_car,Driver2,Payment_annual,Client_seniority,Retention
54,2,0,1,5.1006160164,1
62,12,1,0,16.301163587,1
56,6,0,1,7.3456536619,1
58,0,0,0,10.595482546,1
55,0,0,1,22.951403149,1
55,0,0,1,8.0821355236,1
53,13,1,0,6.4503764545,1
51,13,0,0,7.0417522245,0
53,5,0,0,10.088980151,1
51,7,0,0,8.372347707,0
52,9,0,0,11.208761123,1
51,1,0,1,7.4798083504,1
53,0,0,0,13.744010951,0
52,7,0,0,6.2368240931,1
53,15,0,1,10.061601643,1
53,13,1,1,10.715947981,1
55,0,0,1,9.2539356605,1
49,0,0,1,9.9739904175,1
53,12,0,1,5.2566735113,1
51,9,1,0,10.907597536,1
54,9,0,0,8.0301163587,1
53,15,0,1,7.1348391513,1
55,0,0,1,13.607118412,1
53,10,0,0,8.1642710472,1
49,0,0,1,11.526351814,0
52,26,0,1,7.6167008898,1
52,14,1,1,6.5571526352,1
53,0,0,1,18.767967146,1
51,8,0,0,7.0198494182,1
49,16,0,1,5.8343600274,1
37,7,0,1,6.0944558522,1
45,4,0,1,6.6967830253,1
43,8,0,1,11.386721424,0
43,0,0,1,10.214921287,0
48,13,1,1,10.036960986,1
42,16,0,1,5.6563997262,0
47,0,0,1,15.178644764,1
43,6,0,1,5.6509240246,1
41,13,0,1,7.7563312799,0
71,0,0,0,14.088980151,1
45,0,0,0,14.417522245,1
40,6,0,0,10.929500342,0
41,6,0,0,7.3100616016,1
43,0,0,1,15.282683094,0
37,0,0,1,12.479123888,0
44,0,0,1,15.353867214,1
41,0,0,1,9.4318959617,1
36,0,0,0,11.553730322,0
35,6,0,1,8.6844626968,1
38,11,1,0,8.2655715264,1
33,9,0,0,5.9192334018,1
36,12,0,1,5.2128678987,1
84,0,0,1,15.838466804,1
84,0,0,1,14.907597536,1
85,0,0,1,8.7638603696,1
84,0,0,0,12.59137577,1
74,0,0,1,17.519507187,0
72,10,0,1,5.8453114305,1
79,8,0,1,6.7296372348,0
82,22,0,1,6.2012320329,1
85,0,0,1,17.935660507,1
42,0,0,0,11.334702259,0
78,23,0,1,7.4743326489,1
83,9,0,1,18.830937714,1
81,0,0,1,14.737850787,1
85,24,0,1,12.648870637,1
83,0,0,1,17.2183436,1
82,0,0,1,15.033538672,1
82,7,0,1,5.1909650924,0
85,14,0,1,5.8316221766,1
80,13,0,1,11.68788501,1
79,0,1,1,19.947980835,1
78,13,0,1,5.9603011636,1
85,14,0,1,5.6153319644,1
85,25,0,1,8.0985626283,1
84,0,1,1,17.650924025,0
85,0,0,1,8.6872005476,1
84,0,0,1,16.364134155,1
78,9,0,1,8.0082135524,1
84,0,0,1,16.689938398,1
72,3,0,1,6.5133470226,0
83,0,0,1,16.268309377,1
79,0,0,1,18.778918549,1
53,0,0,1,19.540041068,1
73,13,0,0,5.9438740589,1
81,0,0,1,17.401779603,1
77,18,0,1,12.648870637,1
79,15,0,1,14.948665298,1
77,0,0,1,21.697467488,1
82,14,0,1,11.419575633,1
75,12,0,1,9.697467488,1
77,0,0,1,15.638603696,1
76,0,0,1,10.625598905,1
77,16,0,1,7.8877481177,1
78,0,0,1,18.724161533,1
77,0,0,1,20.388774812,0
85,0,0,1,15.216974675,1
76,15,0,0,18.751540041,1
81,0,0,0,14.140999316,1
76,0,0,1,15.359342916,1
43,9,0,0,10.798083504,0
85,0,0,1,19.000684463,1
76,0,0,1,20.599589322,1
75,4,0,1,16.476386037,1
76,1,0,1,16.703627652,1
76,0,0,1,23.704312115,0
76,11,0,1,7.2772073922,1
75,14,0,1,13.149897331,1
71,16,0,1,6.6694045175,1
69,0,0,1,15.857631759,0
76,0,0,1,21.01026694,1
73,15,0,1,7.613963039,1
85,0,0,1,9.7002053388,1
67,0,0,1,36.895277207,0
76,0,1,1,16.722792608,1
73,12,0,1,6.3874058864,1
77,0,0,1,9.8124572211,1
85,0,0,1,13.106091718,1
70,0,0,1,16.629705681,1
72,14,0,0,8.3586584531,1
85,0,0,1,13.623545517,1
69,10,0,1,9.1033538672,1
74,15,0,1,6.4366872005,1
72,0,0,1,12.958247775,1
68,14,0,1,6.4093086927,0
73,11,1,1,8.5667351129,1
73,7,0,0,16.761122519,0
80,0,0,1,10.751540041,0
84,14,0,1,7.9370294319,1
71,0,0,1,16.873374401,1
72,11,0,1,23.1321013,1
73,9,0,1,20.358658453,1
70,0,1,1,9.4373716632,1
71,4,1,1,7.266255989,1
74,0,0,1,19.780971937,1
70,0,1,1,15.422313484,1
80,21,0,1,22.425735797,1
71,14,1,0,13.130732375,1
73,0,0,1,16.90349076,1
69,0,0,1,15.186858316,1
76,9,0,1,7.5099247091,1
72,0,0,0,14.46954141,1
75,0,1,1,16.470910335,1
76,25,0,1,30.64202601,1
73,6,0,1,15.780971937,1
71,15,0,1,13.527720739,1
70,14,1,1,18.67761807,1
70,0,0,0,11.846680356,1
72,18,0,1,17.973990418,1
76,15,0,1,18.516084873,1
72,0,0,1,17.612594114,1
70,0,0,1,10.510609172,1
72,12,0,1,9.4182067077,1
73,0,0,1,5.1115674196,1
69,0,0,1,18.891170431,1
68,26,0,1,20.525667351,1
75,19,0,1,17.771389459,1
72,26,0,1,17.374401095,1
67,0,0,1,10.603696099,1
67,4,0,1,6.5023956194,1
68,16,0,1,6.0260095825,1
70,9,0,1,7.3839835729,1
69,0,0,1,12.703627652,1
64,5,0,0,6.5352498289,0
62,9,0,1,8.4900752909,0
68,14,0,1,6.4777549624,1
69,13,0,1,9.2128678987,1
63,0,0,0,18.710472279,1
67,12,0,1,5.7330595483,1
68,13,0,1,20.52019165,1
64,12,1,0,5.28678987,1
65,9,0,1,6.4531143053,0
72,21,0,1,7.871321013,1
62,7,1,1,10.617385352,0
60,7,0,1,5.6180698152,0
63,9,0,1,9.8370978782,0
63,12,1,0,8.1889117043,1
66,0,0,1,16.191649555,0
64,9,0,1,11.383983573,1
62,0,0,1,9.5058179329,1
63,21,0,1,6.2833675565,0
59,20,0,1,15.871321013,0
60,7,0,1,9.4893908282,0
65,0,0,1,17.259411362,1
65,12,0,1,10.792607803,1
64,15,0,1,13.779603012,1
61,11,0,1,7.6550308008,0
64,21,0,1,8.0492813142,1
59,0,0,1,16.813141684,0
64,17,0,1,16.156057495,1
61,7,0,1,6.250513347,1
59,0,0,1,8.4407939767,0
64,10,0,1,5.8945927447,1
63,16,0,1,7.227926078,1
59,12,1,0,8.0848733744,0
63,18,0,1,5.7686516085,1
60,8,1,0,9.4318959617,1
63,4,0,1,6.417522245,1
64,14,0,1,11.383983573,1
62,6,0,1,15.904175222,1
59,10,0,1,20.717316906,1
57,6,0,0,11.386721424,0
63,13,0,1,11.674195756,1
63,17,0,1,15.731690623,1
59,7,0,1,9.3880903491,1
60,0,1,0,12.079397673,1
62,9,0,1,6.3901437372,1
56,9,1,0,7.5345653662,1
59,0,0,1,16.38329911,1
58,0,0,1,14.32991102,1
58,3,1,1,6.8227241615,0
56,5,0,1,5.5934291581,0
62,17,0,0,8.128678987,1
61,10,1,0,5.711156742,0
59,13,0,1,13.470225873,1
59,11,1,1,11.726214921,1
64,12,0,1,5.2128678987,1
55,11,0,1,5.9137577002,1
61,9,0,1,7.8740588638,1
57,4,1,0,10.844626968,1
60,11,0,0,9.839835729,1
53,14,0,1,7.1649555099,1
60,10,0,1,8.219028063,1
58,0,0,1,16.618754278,1
55,24,1,1,15.047227926,1
59,0,0,1,13.623545517,0
56,4,0,1,7.7618069815,0
54,21,0,1,8.1724845996,1
56,8,0,1,16.55578371,1
58,0,1,1,16.273785079,1
54,8,0,1,6.4941820671,0
54,15,0,1,17.973990418,0
57,17,0,0,6.4229979466,1
54,0,0,1,11.140314853,0
59,0,0,1,15.331964408,1
59,0,0,1,17.618069815,1
58,6,0,1,22.945927447,1
58,9,0,1,19.02532512,1
54,6,1,1,8.0109514031,1
54,0,0,1,9.1307323751,0
57,13,0,1,19.51266256,1
53,21,0,1,6.9212867899,0
53,11,1,0,7.5947980835,0
58,0,0,1,13.303216975,1
53,3,0,1,7.8685831622,1
60,9,0,1,7.2580424367,1
57,9,0,0,7.9507186858,1
57,0,1,1,17.270362765,1
53,11,0,1,8.4873374401,1
51,0,0,1,10.702258727,0
57,14,0,1,8.9527720739,1
57,0,0,1,17.585215606,0
57,17,0,1,13.262149213,1
51,9,0,0,6.4996577687,0
56,12,0,1,7.0691307324,1
55,9,0,1,7.0061601643,1
55,0,0,1,11.082819986,1
57,22,0,1,6.3819301848,1
55,8,0,1,9.7522245038,1
54,0,0,1,9.4264202601,1
56,10,0,0,22.792607803,1
55,9,1,1,7.7782340862,1
55,0,0,1,19.449691992,0
55,8,1,1,32.334017796,1
56,20,0,0,19.028062971,1
52,0,0,1,8.59137577,1
50,3,0,1,9.0978781656,0
55,7,0,1,8.6652977413,1
52,0,0,0,16.750171116,0
55,13,0,1,16.041067762,1
51,4,0,1,7.5865845311,0
51,0,0,0,21.691991786,1
50,8,0,0,6.4284736482,0
49,8,0,1,9.6783025325,1
54,3,1,1,7.9945242984,1
50,9,0,0,6.417522245,0
50,19,1,1,20.429842574,1
49,0,1,1,10.970568104,1
51,0,0,0,17.311430527,1
50,4,1,1,7.819301848,0
49,5,0,1,5.3360711841,0
54,14,0,1,8.0136892539,1
51,24,0,1,16.714579055,1
54,19,0,1,6.5817932923,1
54,10,0,1,5.6810403833,1
54,0,0,1,17.040383299,1
53,6,0,1,5.0978781656,1
51,0,1,1,10.406570842,1
54,13,0,1,12.517453799,1
48,16,0,1,6.1273100616,1
49,9,0,1,14.012320329,1
50,7,0,1,22.080766598,0
50,0,0,1,18.844626968,1
49,22,0,1,5.826146475,1
51,0,0,0,16.03559206,1
50,16,1,0,6.0616016427,1
50,9,1,1,15.485284052,1
54,12,0,1,6.0506502396,1
48,8,0,0,18.496919918,0
52,15,0,1,17.577002053,1
53,11,0,1,5.6618754278,1
51,9,1,1,5.8726899384,1
53,11,0,1,5.3524982888,1
77,11,0,1,5.735797399,1
81,0,0,1,18.203969884,1
73,13,1,0,22.390143737,0
78,0,0,1,21.880903491,1
85,20,0,1,7.2854209446,1
71,8,0,1,10.740588638,0
52,15,0,1,7.0882956879,1
52,9,0,1,6.0041067762,1
53,4,1,1,5.6372347707,1
48,0,0,0,17.746748802,1
53,7,0,0,5.1471594798,1
42,9,0,0,8.4709103354,0
49,22,0,0,15.693360712,1
50,9,0,0,8.0930869268,1
52,0,0,1,8.501026694,1
48,15,1,0,5.7002053388,0
50,11,1,1,16.673511294,1
50,0,0,1,23.069130732,1
48,0,0,1,11.901437372,1
54,10,0,1,8.1149897331,1
49,7,0,1,7.3648186174,1
45,16,0,1,6.1054072553,0
69,16,0,1,6.0725530459,1
51,0,1,1,23.055441478,1
51,2,0,0,11.460643395,1
58,15,0,1,7.4332648871,1
60,9,1,0,7.8220396988,1
57,8,0,1,7.9151266256,1
59,12,1,1,7.5345653662,1
54,10,1,1,7.7508555784,0
59,6,0,0,9.6618754278,0
58,6,0,1,6.4202600958,1
57,1,0,0,6.3271731691,1
55,14,0,1,7.7453798768,1
54,6,0,1,6.7542778919,0
53,6,0,1,5.5906913073,0
58,11,1,0,9.6372347707,1
58,13,1,1,7.8850102669,1
53,9,0,1,6.3134839151,0
57,14,0,0,6.5571526352,1
53,1,0,0,6.2778918549,0
56,10,1,0,8.5639972621,1
54,20,0,1,6.893908282,1
59,0,0,1,12.095824778,1
55,16,0,0,6.0095824778,1
56,11,0,1,5.144421629,1
54,8,0,1,5.2895277207,1
85,7,0,1,6.8199863107,0
53,0,0,0,8.4873374401,1
54,9,0,1,8.1232032854,1
84,8,0,0,7.9342915811,0
55,18,0,1,14.773442847,1
47,4,0,1,7.2607802875,0
49,0,0,1,8.372347707,1
43,6,0,0,10.568104038,1
40,4,0,0,8.3778234086,0
38,5,0,1,8.4161533196,0
41,12,0,1,7.7508555784,1
43,8,0,0,7.8001368925,0
55,14,1,0,6.7679671458,0
57,8,0,1,5.6235455168,1
58,8,0,1,5.9822039699,1
55,12,0,1,6.9212867899,1
56,12,1,1,6.4093086927,1
51,5,0,0,8.6214921287,0
51,2,1,0,6.4093086927,0
54,12,0,1,7.5345653662,1
52,13,0,1,7.7700205339,1
56,4,0,1,6.9130732375,1
55,8,0,1,8.1916495551,1
51,7,1,1,8.4325804244,1
49,4,0,1,6.559890486,0
55,0,0,1,9.7084188912,1
48,0,0,1,9.0239561944,0
50,0,1,1,8.977412731,0
50,8,0,0,6.6036960986,1
49,0,1,0,10.113620808,1
54,9,0,1,7.2361396304,1
50,7,0,1,8.0301163587,1
50,20,0,1,6.0013689254000004,1
49,7,0,1,7.6468172485,1
52,12,0,1,10.603696099,1
51,0,0,1,17.557837098,0
43,0,0,1,9.8288843258,1
44,7,0,0,5.0431211499,1
42,7,0,0,5.4702258727,0
41,7,0,1,8.2409308693,1
80,17,0,0,8.038329911,0
84,10,0,1,10.209445585,1
76,0,0,1,17.694729637,0
82,3,0,1,5.5085557837,1
81,0,0,0,16.084873374,1
76,9,0,1,10.633812457,1
73,13,0,0,14.464065708,1
76,4,0,1,6.6146475017,1
74,6,0,1,18.422997947,1
75,5,0,1,11.529089665,1
70,0,0,1,13.256673511,0
71,19,0,1,6.5051334702,0
70,3,1,1,23.854893908,1
69,5,0,1,5.4182067077,0
72,10,0,1,5.9904175222,1
76,0,0,0,14.417522245,1
72,2,0,1,6.1656399726,1
73,0,0,0,17.01026694,1
64,6,1,1,9.8863791923,0
69,10,0,1,10.904859685,1
69,6,0,1,21.067761807,1
64,8,0,0,5.0212183436,0
68,12,0,1,6.4996577687,1
66,14,1,1,22.924024641,1
67,8,0,1,5.582477755,1
63,3,0,1,5.8453114305,1
67,2,0,1,6.6091718001,1
64,0,0,1,14.967830253,1
67,17,0,1,15.003422313,1
57,4,0,1,7.8986995209,0
60,7,1,1,5.2566735113,1
61,26,0,1,6.302532512,1
60,11,0,1,6.135523614,1
60,21,0,1,19.937029432,1
52,4,0,0,5.8945927447,0
52,9,0,1,5.9219712526,0
59,14,0,0,5.916495551,1
58,0,0,1,17.420944559,1
52,3,0,1,10.757015743,1
53,13,0,1,5.7905544148,0
53,7,0,1,8.4134154689,1
53,9,0,1,18.759753593,1
62,0,0,1,8.7802874743,1
55,23,0,1,6.3545516769,1
54,12,1,1,10.767967146,1
53,13,0,1,5.5934291581,1
53,7,0,1,5.8370978782,1
51,6,0,0,9.234770705,1
46,2,0,1,10.171115674,0
49,6,0,0,6.0260095825,0
50,7,0,0,17.407255305,0
52,9,0,1,7.2908966461,1
47,7,0,0,6.0396988364,0
46,13,0,1,5.5660506502,0
47,8,0,1,7.0691307324,1
47,3,0,0,5.0376454483,1
49,7,0,1,5.3826146475,1
46,10,0,0,6.1546885695,0
43,0,0,0,11.175906913,0
46,0,0,1,17.938398357,1
42,8,0,1,6.2039698836,1
36,14,0,1,5.401779603,0
35,7,0,0,10.959616701,0
35,10,0,1,5.9520876112,1
76,0,0,1,16.563997262,0
78,0,0,1,20.908966461,1
85,15,0,1,7.7097878166,1
74,0,0,0,8.6735112936,1
83,0,0,1,18.932238193,1
85,0,0,1,11.249828884,1
76,0,0,1,20.911704312,1
77,0,0,1,20.889801506,0
76,26,1,1,5.7248459959,1
74,15,0,1,6.7624914442,1
75,1,0,1,6.1656399726,1
67,0,0,1,12.8678987,1
65,4,0,0,6.7296372348,1
67,3,0,1,5.3552361396,1
70,0,1,1,20.993839836,1
65,12,0,1,11.288158795,0
62,0,0,1,10.417522245,0
63,0,0,1,14.841889117,1
58,3,0,1,6.0095824778,0
60,9,0,1,7.819301848,1
59,4,0,0,5.3908281999,1
61,9,1,1,8.4052019165,1
56,8,0,1,19.761806982,0
62,5,0,1,16.082135524,1
58,8,1,1,17.752224504,1
58,0,1,0,12.303901437,1
59,10,1,1,8.7227926078,1
53,12,0,1,7.9041752225,1
45,9,0,0,8.0465434634,1
36,0,1,1,17.782340862,0
74,5,1,1,8.643394935,0
85,0,0,1,16.251882272,1
82,11,1,0,8.090349076,1
77,17,0,1,7.1348391513,1
85,11,0,1,36.714579055,1
85,21,0,1,5.9082819986,0
85,0,0,1,23.219712526,1
76,17,0,1,7.6468172485,1
79,7,0,1,5.8726899384,1
76,0,0,1,13.056810404,1
80,2,1,1,23.430527036,1
75,0,0,1,16.290212183,0
77,8,0,1,7.5071868583,1
74,7,0,1,11.022587269,0
76,19,0,1,8.2108145106,0
75,24,0,1,16.733744011,1
76,12,0,1,11.121149897,1
70,10,0,1,5.7604380561,0
74,12,0,1,5.7850787132,1
71,0,0,1,21.516769336,1
72,10,0,1,8.4325804244,1
69,0,0,0,14.236824093,1
74,11,0,1,10.869267625,1
70,21,0,1,6.2450376454,1
66,0,1,1,9.7166324435,0
63,14,0,0,6.2176591376,0
69,8,0,1,6.5571526352,1
62,4,1,0,7.613963039,0
66,8,0,1,8.2409308693,1
66,12,0,0,8.7419575633,1
64,0,0,0,15.463381246,0
67,4,0,1,17.713894593,1
67,0,0,1,16.249144422,0
61,10,0,1,8.6214921287,1
60,8,0,0,11.592060233,0
63,4,1,0,6.4038329911,1
60,3,0,1,6.0232717317,0
64,0,0,1,13.442847365,1
62,14,0,0,10.179329227,1
62,12,0,0,7.0527036277,1
59,8,0,0,5.9493497604,1
56,0,0,1,11.181382615,1
60,19,0,1,6.6119096509,1
58,16,0,0,20.982888433,1
62,6,0,1,6.2724161533,1
58,8,0,1,6.0862422998,1
59,13,0,1,19.285420945,1
50,6,0,1,9.6783025325,0
53,4,0,0,7.0171115674,0
53,9,0,1,6.2231348392,0
53,6,0,0,6.0670773443,1
50,0,0,1,17.53045859,1
49,15,0,1,8.4188911704,0
47,6,0,1,9.3223819302,0
49,21,0,1,6.340862423,1
45,1,0,1,6.4941820671,0
53,13,0,1,7.4058863792,0
52,6,1,0,10.866529774,1
46,13,0,1,6.8254620123,1
46,11,0,1,7.2032854209,1
47,11,0,1,6.8637919233,1
45,0,0,1,16.542094456,0
48,11,0,0,7.627652293,1
47,8,0,0,8.180698152,1
45,10,0,0,18.080766598,1
47,15,0,1,8.9965776865,1
41,5,0,1,7.9726214921,0
39,3,0,1,6.2067077344,0
38,5,0,1,7.1704312115,0
45,17,1,1,7.0116358658,1
39,6,1,0,5.9822039699,1
41,15,0,1,7.1622176591,1
41,13,0,1,7.2251882272,1
40,9,0,0,8.219028063,1
84,10,0,1,22.527036277,1
79,0,0,1,8.6652977413,1
81,13,0,1,11.592060233,1
48,0,0,1,18.776180698,1
76,0,0,1,9.1608487337,0
76,13,0,1,5.1663244353,1
76,14,0,1,11.252566735,1
77,18,0,1,6.1300479124,1
77,0,0,1,18.584531143,1
83,0,0,1,22.056125941,1
77,0,0,1,10.940451745,1
85,8,0,1,7.5482546201,1
78,0,0,1,20.605065024,1
56,0,0,1,14.475017112,1
72,9,0,1,8.038329911,1
73,12,0,1,6.2258726899,1
70,8,0,1,6.5872689938,1
71,10,0,1,6.2149212868,1
69,9,0,1,19.994524298,1
85,18,0,1,14.751540041,1
67,7,0,1,5.7467488022,1
64,5,0,1,6.083504449,0
65,16,1,1,8.0958247775,1
61,16,0,1,7.7727583847,1
65,12,0,0,7.1293634497,1
62,4,0,0,6.5845311431,1
64,16,0,1,7.3648186174,1
62,7,0,1,6.1519507187,1
60,8,0,1,11.488021903,0
60,0,0,1,10.636550308,1
57,0,0,1,12.711841205,1
61,0,0,1,21.117043121,1
57,16,0,1,7.0499657769,1
58,5,0,1,7.0965092402,1
61,11,0,1,7.5947980835,1
55,4,0,0,6.5325119781,0
57,14,1,1,7.961670089,1
57,5,0,1,6.3846680356,1
59,19,0,1,7.9342915811,1
54,18,0,1,5.2183436003,0
55,11,0,1,7.5044490075,1
58,9,0,1,6.2231348392,1
54,22,1,0,5.9876796715,1
58,23,0,1,6.5051334702,1
55,13,0,1,6.9212867899,0
60,15,1,1,8.3668720055,1
54,0,0,1,9.3223819302,1
52,8,1,0,12.52019165,0
56,0,0,1,10.776180698,1
57,0,0,1,15.34017796,1
55,0,0,1,19.915126626,1
56,10,0,1,8.629705681,1
51,7,1,1,5.8425735797,1
55,9,0,1,8.0054757016,1
55,0,0,1,8.257357974,1
56,11,0,1,6.5407255305,1
50,0,1,0,8.7556468172,0
51,3,0,1,7.1266255989,0
48,7,1,0,7.1321013005,0
48,0,0,1,16.079397673,0
50,10,0,1,5.2785763176,1
52,6,0,1,5.0759753593,1
48,14,0,1,6.4640657084,0
48,4,0,0,6.6913073238,0
50,11,0,0,8.038329911,0
47,10,0,1,9.6290212183,1
46,2,1,0,6.2067077344,0
47,10,0,1,6.7460643395,1
50,14,1,1,7.8083504449,1
50,8,0,1,6.0314852841,1
50,0,0,1,17.987679671,1
46,23,1,1,7.6906228611,1
48,13,1,1,6.0862422998,1
47,14,0,1,6.8884325804,1
49,15,0,1,10.162902122,1
45,0,0,1,13.3908282,0
49,9,0,1,7.3100616016,1
44,12,0,1,6.7460643395,1
48,0,0,1,18.50513347,1
48,12,0,0,6.8446269678,1
47,15,0,0,6.9952087611,1
46,13,0,1,5.9247091034,1
48,11,0,1,9.3497604381,1
42,16,0,1,7.780971937,0
42,5,0,0,5.8535249829,0
42,8,0,1,7.6468172485,1
47,17,1,1,6.3299110198,1
44,8,0,1,6.173853525,1
39,4,0,0,7.7453798768,0
45,22,0,1,6.6392881588,1
42,7,0,1,6.250513347,1
42,20,0,1,7.0362765229,1
42,14,0,1,5.6016427105,1
39,0,0,1,11.718001369,1
37,9,0,0,10.277891855,0
44,12,0,1,5.5468856947,1
38,0,0,1,12.41615332,1
41,14,0,1,9.8507871321,1
39,12,0,1,6.4421629021,1
49,18,0,1,6.4558521561,1
37,12,0,1,5.9876796715,1
42,9,0,1,7.1704312115,1
36,16,0,1,6.8446269678,1
34,5,0,0,11.030800821,0
35,22,0,1,5.6755646817,1
40,0,0,1,13.253935661,1
35,9,0,0,10.694045175,1
34,7,0,0,6.6201232033,1
43,13,0,0,11.575633128,1
80,22,0,1,18.847364819,1
84,0,0,1,22.836413415,1
77,0,0,1,26.702258727,1
76,5,0,1,8.7967145791,0
83,0,0,1,15.123887748,1
80,9,0,0,14.754277892,1
78,0,0,1,21.431895962,1
75,0,0,0,12.676249144,1
75,11,0,1,9.7221081451,1
73,13,0,1,6.4668035592,1
82,0,0,1,14.034223135,1
72,0,1,1,23.425051335,1
68,6,0,1,5.5934291581,1
65,0,0,1,21.883641342,1
68,7,0,0,17.656399726,0
67,10,0,0,7.8822724162,1
66,19,1,1,10.395619439,1
67,0,1,1,27.871321013,1
63,6,0,0,6.1108829569,0
66,0,0,1,17.075975359,1
62,0,0,0,19.255304586,1
62,0,0,1,9.5085557837,1
67,16,0,0,14.496919918,1
66,13,1,0,6.5434633812,1
62,10,0,1,8.8788501027,1
72,11,0,1,6.559890486,1
63,0,0,1,8.8131416838,1
60,0,0,1,18.173853525,0
64,11,0,0,5.8945927447,1
62,0,0,1,10.773442847,1
60,17,1,1,6.045174538,0
64,13,0,1,24.919917864,1
63,5,0,1,7.2689938398,1
63,9,0,1,5.2511978097,1
58,10,1,0,10.98973306,1
58,3,0,1,6.0396988364,0
64,11,0,0,17.054072553,1
57,4,0,0,6.0287474333,0
62,17,0,1,6.4421629021,1
58,5,1,0,9.2539356605,1
60,11,0,1,21.431895962,0
58,15,0,0,7.1676933607,1
54,0,0,0,13.46201232,0
68,0,0,1,11.266255989,0
72,17,1,1,7.7070499658,1
56,0,0,0,16.372347707,1
64,11,0,1,7.7891854894,1
57,0,0,1,15.20054757,1
52,0,1,1,9.1252566735,0
52,0,0,1,19.148528405,1
55,9,0,1,7.5181382615,1
50,0,0,1,16.862422998,0
53,9,0,1,5.6509240246,1
53,15,0,0,12.991101985,1
50,0,0,1,18.442162902,1
50,7,1,0,7.279945243,1
48,15,0,1,5.5852156057,1
44,12,0,1,10.214921287,1
43,11,0,1,7.1841204654,1
34,21,0,1,7.5865845311,0
65,7,0,1,10.825462012,0
54,8,0,1,7.0116358658,1
83,0,0,1,18.778918549,1
72,19,0,1,20.668035592,1
66,0,0,1,9.4127310062,1
58,16,0,1,15.052703628,0
47,16,0,1,5.401779603,1
51,3,0,0,5.7577002053,1
76,0,0,1,19.285420945,1
47,3,0,1,6.0561259411,0
44,10,0,0,10.658453114,1
47,11,0,1,6.7570157426,0
38,4,0,0,5.5852156057,1
52,7,1,1,5.6427104723,1
37,0,0,1,11.008898015,1
74,0,0,0,9.6700889802,0
59,0,0,1,14.765229295,1
49,0,0,1,19.099247091,1
76,0,0,1,18.308008214,1
76,0,1,1,19.184120465,1
76,0,1,1,18.004106776,1
78,15,0,1,8.6762491444,1
73,7,0,0,5.5989048597,1
74,13,0,1,26.168377823,1
83,23,0,1,16.525667351,1
69,0,0,1,18.67761807,1
70,17,0,1,7.3675564682,0
72,5,1,1,11.449691992,1
69,15,0,1,6.5927446954,1
63,14,0,1,7.8685831622,0
69,8,0,1,9.6728268309,1
67,0,0,1,18.039698836,1
24,6,0,1,8.7227926078,1
63,21,0,1,16.936344969,0
76,26,0,1,6.2724161533,1
63,11,0,1,14.915811088,1
67,16,0,0,6.726899384,1
63,0,0,1,18.223134839,1
72,23,0,1,21.719370294,1
63,0,0,0,12.454483231,1
61,10,0,1,6.288843258,1
57,4,0,0,6.3874058864,0
59,8,1,0,9.0841889117,1
62,18,1,1,8.1642710472,1
59,13,0,1,8.0492813142,1
56,8,0,1,10.488706366,1
55,0,0,1,14.907597536,1
56,12,0,1,9.7796030116,1
49,5,1,1,7.0965092402,1
54,9,0,1,7.1676933607,1
71,19,0,1,7.9425051335,1
71,14,0,1,6.0561259411,1
50,12,0,1,5.8453114305,1
41,19,0,1,6.2724161533,0
42,12,0,0,6.4257357974,0
47,0,1,1,18.836413415,1
51,9,0,1,10.543463381,1
48,9,0,0,7.6824093087,1
42,0,0,1,12.281998631,0
47,15,0,1,9.7987679671,1
44,10,0,0,7.7152635181,1
75,8,0,0,10.009582478,1
45,16,0,0,7.9726214921,1
36,13,0,1,6.5023956194,1
43,3,0,0,5.5633127995,1
44,2,0,1,5.9438740589,1
51,9,1,0,6.0971937029,1
47,10,0,1,8.1697467488,1
47,15,0,0,7.6741957563,1
52,13,0,1,7.3730321697,1
40,10,0,0,9.9630390144,1
49,1,0,1,7.6002737851,1
44,11,0,1,5.8535249829,0
45,5,0,1,8.5859000684,1
48,5,0,0,8.0657084189,1
49,15,0,1,13.508555784,1
46,16,0,1,7.4414784394,1
48,10,0,1,5.916495551,1
45,5,0,1,6.8364134155,1
45,0,0,1,17.226557153,1
48,12,0,1,18.264202601,1
47,5,1,1,6.71321013,1
42,15,1,1,13.672826831,1
47,9,0,1,7.3374401095,1
46,10,0,1,5.0568104038,1
45,6,0,0,7.1622176591,1
46,12,0,1,6.7049965777,1
47,0,1,1,16.229979466,0
44,13,1,1,11.89596167,1
45,15,0,0,20.284736482,1
46,11,0,1,13.440109514,1
43,6,0,1,7.3620807666,1
46,11,0,1,5.8672142368,1
41,11,0,1,5.9247091034,1
44,18,1,1,5.8343600274,1
41,8,0,1,7.7207392197,0
44,0,0,1,11.501711157,1
42,9,0,1,14.138261465,1
79,10,0,0,6.0396988364,0
83,12,0,0,23.482546201,1
85,0,0,1,16.317590691,1
60,0,0,1,17.590691307,1
82,4,0,1,10.047912389,1
85,0,1,1,23.534565366,0
81,9,0,1,5.3141683778,1
60,11,0,1,15.175906913,0
91,0,0,1,14.811772758,1
77,10,1,0,10.36550308,1
83,0,0,1,20.435318275,1
76,0,1,1,15.93155373,0
79,12,0,1,11.085557837,1
78,7,0,1,6.3107460643,1
74,0,0,1,15.989048597,1
76,0,0,1,14.934976044,0
77,7,0,1,8.0793976728,1
73,8,0,1,6.5270362765,0
85,17,0,1,6.045174538,0
75,0,0,1,23.036276523,1
